Timestamp,Location_Lat,Location_Long,Crowd_Density,Movement_Speed,Activity_Type,Weather_Conditions,Temperature,Sound_Level_dB,AR_System_Interaction,Fatigue_Level,Stress_Level,Queue_Time_minutes,Health_Condition,Age_Group,Nationality,Transport_Mode,Waiting_Time_for_Transport,Security_Checkpoint_Wait_Time,Emergency_Event,Incident_Type,Crowd_Morale,Pilgrim_Experience,Interaction_Frequency,Distance_Between_People_m,Event_Type,Time_Spent_at_Location_minutes,AR_Navigation_Success,Satisfaction_Rating,Perceived_Safety_Rating
2024-10-22 01:51:29,21.289967,39.874322,High,0.65,Resting,Rainy,42,88,Completed,Medium,Medium,57,Injured,18-30,Other,Walking,120,20,No,Security Breach,Negative,First-Time,0,1.71,Crowd Congestion,54,No,2,3
2024-10-06 00:14:55,21.263445,39.961814,Medium,0.79,Tawaf,Rainy,38,63,In Progress,High,Low,23,Normal,31-50,Egyptian,Bus,36,27,No,Medical Emergency,Negative,Experienced,3,1.74,Religious Activity,87,Yes,3,1
2024-11-09 18:02:09,21.27226,39.906301,Medium,0.44,Walking,Rainy,32,78,In Progress,Medium,Medium,53,Dehydration,51-70,Other,Train,105,6,Yes,Unruly Behavior,Neutral,First-Time,8,1.33,Medical Emergency,92,No,5,3
2024-08-01 12:40:58,21.311554,39.990539,Low,1.22,Walking,Clear,36,82,Completed,Low,High,44,Fainting,18-30,Pakistani,Car,113,22,Yes,Unruly Behavior,Positive,Experienced,10,2.28,Medical Emergency,15,Yes,5,5
2024-09-17 16:17:29,21.21398,39.892854,High,1.41,Tawaf,Rainy,35,74,In Progress,High,High,30,Dehydration,31-50,Indian,Walking,77,19,No,Lost Item,Negative,Experienced,6,1.08,Crowd Congestion,48,Yes,5,2
2024-04-22 00:41:17,21.2126,39.915482,Low,0.91,Prayer,Cloudy,42,63,Started,High,Medium,16,Heatstroke,51-70,Pakistani,Car,113,29,No,Lost Item,Negative,First-Time,5,1.03,Transport Delay,58,No,2,2
2024-03-25 10:37:41,21.234455,39.935679,Medium,1.19,Tawaf,Cloudy,36,66,Started,High,Medium,60,Normal,70+,Indian,Car,74,6,No,Theft,Neutral,First-Time,0,0.83,Transport Delay,25,Yes,2,1
2024-09-29 01:17:06,21.35335,39.971385,High,1.44,Tawaf,Clear,35,71,In Progress,Medium,High,55,Normal,70+,Pakistani,Bus,17,9,No,Lost Item,Positive,First-Time,0,1.74,Medical Emergency,62,Yes,2,2
2024-03-09 00:56:03,21.279878,39.962544,Low,1.31,Sa’i,Cloudy,43,68,Completed,Low,Low,42,Injured,70+,Saudi,Walking,66,17,No,Lost Item,Neutral,Experienced,5,1.59,Transport Delay,99,No,1,5
2024-05-24 07:12:50,21.233215,39.879198,High,0.79,Walking,Rainy,34,76,In Progress,Low,Low,56,Dehydration,70+,Saudi,Train,7,28,Yes,Theft,Neutral,First-Time,4,1.12,Transport Delay,94,Yes,1,5
2024-12-23 13:19:18,21.323158,39.889952,Low,1.49,Resting,Rainy,39,60,In Progress,High,High,60,Fainting,51-70,Pakistani,Train,67,8,No,Lost Item,Neutral,Experienced,3,1.15,Religious Activity,25,Yes,2,2
2024-11-15 20:49:46,21.208022,39.873239,Low,0.27,Sa’i,Rainy,40,70,In Progress,Low,High,31,Injured,70+,Indian,Bus,85,16,No,Medical Emergency,Neutral,Experienced,6,1.3,Crowd Congestion,81,Yes,2,4
2024-04-02 01:21:17,21.227754,39.828252,Low,0.33,Tawaf,Cloudy,37,62,Completed,Medium,Low,27,Normal,31-50,Pakistani,Walking,22,14,Yes,Theft,Positive,Experienced,2,0.89,Religious Activity,61,No,4,3
2024-03-05 04:45:21,21.365874,39.997464,Low,1.17,Sa’i,Clear,44,65,Started,Medium,Low,33,Injured,51-70,Indian,Train,108,27,No,Theft,Negative,Experienced,3,1.14,Transport Delay,55,Yes,3,3
2024-06-05 23:43:14,21.261774,39.816373,Low,1.39,Walking,Cloudy,41,64,Completed,Medium,High,29,Injured,31-50,Indian,Walking,116,11,Yes,Unruly Behavior,Negative,Experienced,5,2.31,Religious Activity,34,Yes,2,1
2024-09-19 11:26:46,21.380068,39.955439,Low,1.17,Sa’i,Rainy,45,82,In Progress,Low,Medium,27,Heatstroke,70+,Other,Walking,38,9,No,Medical Emergency,Positive,First-Time,7,0.99,Transport Delay,117,Yes,2,3
2024-12-02 03:31:41,21.370087,39.94704,Medium,0.83,Resting,Rainy,45,88,Completed,Low,Low,10,Normal,51-70,Indian,Bus,92,22,No,Theft,Positive,Experienced,7,1.08,Medical Emergency,83,No,4,1
2024-02-08 01:45:23,21.229656,39.866991,Medium,0.32,Walking,Cloudy,39,90,Completed,Medium,Medium,20,Normal,31-50,Pakistani,Walking,0,27,No,Security Breach,Positive,First-Time,4,1.22,Transport Delay,49,Yes,1,1
2024-10-07 02:52:06,21.274062,39.939332,High,0.98,Tawaf,Cloudy,40,63,In Progress,High,High,38,Normal,70+,Egyptian,Train,80,28,No,Security Breach,Neutral,Experienced,7,1.58,Medical Emergency,34,No,3,2
2024-09-07 17:59:11,21.285264,39.922571,Medium,0.33,Prayer,Clear,35,83,Started,Low,Low,31,Normal,31-50,Saudi,Bus,37,11,Yes,Theft,Positive,First-Time,3,2.48,Crowd Congestion,29,No,4,2
2024-04-22 23:19:28,21.320494,39.958472,Medium,0.91,Walking,Cloudy,42,62,In Progress,High,Medium,23,Heatstroke,18-30,Saudi,Bus,79,16,No,Unruly Behavior,Negative,Experienced,9,2.26,Crowd Congestion,70,Yes,3,4
2024-01-22 07:40:25,21.38645,39.903417,High,1.01,Prayer,Rainy,43,73,In Progress,Low,Low,48,Injured,31-50,Indian,Walking,50,9,No,Medical Emergency,Positive,Experienced,1,1.96,Crowd Congestion,115,Yes,2,4
2024-06-17 22:54:36,21.365756,39.835854,Medium,0.93,Resting,Rainy,36,66,Started,High,High,41,Heatstroke,70+,Indian,Train,43,21,Yes,Unruly Behavior,Negative,First-Time,9,0.8,Medical Emergency,24,No,1,5
2024-10-14 17:59:00,21.252996,39.920585,Low,0.28,Sa’i,Clear,40,88,Started,Medium,Medium,3,Injured,51-70,Indian,Train,54,14,Yes,Unruly Behavior,Positive,Experienced,6,2.19,Crowd Congestion,86,No,1,5
2024-04-19 15:06:29,21.266738,39.965863,Low,1.47,Sa’i,Cloudy,39,67,Started,Medium,Medium,29,Dehydration,51-70,Other,Train,119,20,No,Theft,Neutral,First-Time,10,0.94,Religious Activity,11,Yes,5,2
2024-09-27 13:11:10,21.311774,39.976055,Low,1.1,Sa’i,Cloudy,42,60,Started,Medium,High,9,Normal,70+,Other,Walking,108,22,Yes,Unruly Behavior,Neutral,Experienced,5,0.94,Crowd Congestion,66,No,2,2
2024-04-22 06:15:24,21.257009,39.961802,Medium,0.92,Prayer,Clear,38,65,Started,Low,Low,25,Heatstroke,70+,Indonesian,Bus,96,21,Yes,Lost Item,Negative,Experienced,4,2.23,Religious Activity,108,Yes,3,4
2024-05-20 02:11:18,21.393904,39.99759,High,1.44,Prayer,Clear,34,63,In Progress,High,Low,3,Fainting,31-50,Saudi,Bus,80,9,No,Lost Item,Neutral,Experienced,2,1.22,Medical Emergency,31,No,5,1
2024-12-08 08:01:14,21.315274,39.941594,Low,0.93,Sa’i,Rainy,42,73,In Progress,Medium,Low,33,Fainting,18-30,Pakistani,Bus,26,23,Yes,Security Breach,Positive,Experienced,6,0.91,Crowd Congestion,81,No,3,1
2024-08-28 06:28:36,21.23926,39.94294,Medium,1.06,Sa’i,Clear,43,73,Started,High,Low,9,Fainting,31-50,Egyptian,Car,95,6,Yes,Unruly Behavior,Neutral,First-Time,3,0.73,Medical Emergency,75,No,4,3
2024-08-15 23:59:40,21.332838,39.828322,Medium,0.39,Walking,Cloudy,41,70,Started,Low,Medium,24,Dehydration,51-70,Saudi,Bus,27,13,No,Unruly Behavior,Neutral,First-Time,4,1.27,Religious Activity,10,Yes,1,1
2024-02-08 08:26:08,21.303047,39.822097,Low,0.52,Walking,Clear,40,69,Completed,Medium,Low,36,Injured,18-30,Egyptian,Train,35,29,No,Lost Item,Neutral,Experienced,9,1.6,Crowd Congestion,98,Yes,4,2
2024-02-09 07:02:04,21.286287,39.819967,High,0.2,Prayer,Rainy,34,73,Started,Low,Low,3,Heatstroke,51-70,Indonesian,Train,53,27,Yes,Medical Emergency,Negative,First-Time,3,0.9,Medical Emergency,33,Yes,1,5
2024-06-02 00:21:00,21.369737,39.926487,Medium,0.63,Tawaf,Rainy,44,61,Started,Low,Medium,20,Injured,31-50,Saudi,Bus,93,20,Yes,Unruly Behavior,Negative,Experienced,0,1.31,Medical Emergency,112,No,4,4
2024-03-17 22:44:50,21.378383,39.955042,Low,0.52,Walking,Cloudy,33,78,In Progress,Low,High,2,Dehydration,70+,Pakistani,Walking,90,12,Yes,Unruly Behavior,Neutral,Experienced,0,1.83,Transport Delay,44,Yes,1,3
2024-07-31 23:43:22,21.212306,39.944037,Low,1.27,Tawaf,Rainy,31,83,Completed,Medium,Medium,45,Injured,18-30,Other,Bus,23,13,No,Security Breach,Positive,Experienced,7,1.27,Medical Emergency,28,No,1,1
2024-02-28 11:54:41,21.397374,39.906557,High,1.16,Sa’i,Cloudy,39,66,Started,Low,Medium,38,Normal,31-50,Pakistani,Bus,67,12,Yes,Lost Item,Neutral,First-Time,8,2.44,Medical Emergency,53,Yes,2,5
2024-05-17 14:18:29,21.372245,39.954592,Low,0.74,Prayer,Cloudy,31,67,In Progress,Medium,Medium,23,Fainting,31-50,Other,Walking,50,17,Yes,Medical Emergency,Negative,Experienced,0,0.64,Medical Emergency,27,Yes,1,4
2024-02-11 21:20:57,21.281284,39.832174,Medium,1.2,Walking,Clear,33,77,Started,Medium,Medium,43,Heatstroke,31-50,Indonesian,Walking,112,8,No,Security Breach,Positive,Experienced,8,1.05,Crowd Congestion,34,No,3,3
2024-12-18 20:47:33,21.360164,39.955784,High,0.28,Walking,Clear,34,64,Completed,High,Low,34,Fainting,18-30,Egyptian,Car,35,6,No,Unruly Behavior,Neutral,Experienced,1,1.91,Religious Activity,29,No,4,1
2024-05-29 13:52:40,21.309031,39.815999,High,1.36,Walking,Rainy,40,71,Started,Low,High,21,Injured,31-50,Other,Walking,39,15,Yes,Lost Item,Neutral,Experienced,4,0.63,Transport Delay,51,Yes,4,2
2024-07-12 05:12:14,21.332566,39.97841,Medium,0.44,Sa’i,Rainy,40,84,In Progress,High,Low,14,Heatstroke,31-50,Indian,Bus,79,7,No,Medical Emergency,Negative,Experienced,1,0.51,Medical Emergency,73,No,5,1
2024-01-17 15:31:32,21.273539,39.839566,High,0.96,Resting,Cloudy,42,65,Started,Low,Low,13,Fainting,70+,Other,Bus,47,12,Yes,Lost Item,Positive,First-Time,5,1.44,Religious Activity,101,Yes,2,2
2024-08-18 12:24:09,21.262948,39.964592,Low,0.68,Walking,Cloudy,38,82,Started,Low,Low,48,Injured,70+,Pakistani,Train,86,20,Yes,Theft,Positive,First-Time,10,0.98,Medical Emergency,64,Yes,1,5
2024-07-28 16:58:36,21.399446,39.904325,High,1.4,Walking,Rainy,32,88,Started,Low,High,38,Heatstroke,70+,Egyptian,Car,33,22,Yes,Unruly Behavior,Neutral,Experienced,8,2.0,Medical Emergency,102,No,3,1
2024-04-09 21:41:38,21.311211,39.966013,Medium,1.18,Resting,Cloudy,33,78,In Progress,Medium,Low,38,Dehydration,70+,Indonesian,Bus,61,23,Yes,Theft,Neutral,First-Time,2,2.4,Medical Emergency,54,Yes,5,1
2024-08-02 11:49:50,21.257152,39.864807,High,0.82,Sa’i,Clear,31,79,Completed,Low,Low,43,Dehydration,18-30,Saudi,Walking,115,26,No,Unruly Behavior,Neutral,Experienced,5,1.34,Crowd Congestion,81,No,2,5
2024-02-17 19:41:32,21.222189,39.94815,High,0.87,Sa’i,Rainy,32,74,Started,Low,Medium,5,Dehydration,51-70,Egyptian,Bus,91,17,Yes,Theft,Neutral,First-Time,4,0.51,Medical Emergency,49,No,5,3
2024-09-30 22:11:01,21.23184,39.97703,Medium,0.6,Resting,Clear,36,89,In Progress,Low,Low,38,Dehydration,18-30,Pakistani,Car,25,25,Yes,Medical Emergency,Positive,Experienced,7,2.28,Transport Delay,56,Yes,1,1
2024-01-03 22:43:09,21.219388,39.986537,Low,1.09,Tawaf,Rainy,30,62,Started,High,High,26,Fainting,51-70,Saudi,Car,45,18,No,Theft,Positive,Experienced,3,1.77,Religious Activity,20,Yes,3,3
2024-11-09 09:31:31,21.327071,39.905344,High,1.36,Resting,Rainy,45,88,Started,Medium,High,56,Heatstroke,70+,Other,Car,104,6,No,Security Breach,Positive,First-Time,10,1.54,Medical Emergency,17,No,4,2
2024-01-06 06:29:05,21.281571,39.975786,High,0.32,Walking,Clear,39,68,In Progress,Low,High,46,Fainting,18-30,Indian,Bus,45,21,No,Unruly Behavior,Positive,Experienced,3,1.75,Medical Emergency,42,Yes,3,5
2024-01-16 07:07:17,21.284103,39.977666,Low,0.81,Tawaf,Rainy,33,76,Completed,High,Low,59,Heatstroke,31-50,Other,Bus,85,17,No,Medical Emergency,Positive,Experienced,2,1.2,Religious Activity,53,Yes,5,1
2024-04-10 10:05:52,21.233968,39.937328,High,1.46,Resting,Cloudy,43,83,Started,Medium,Medium,9,Dehydration,51-70,Indonesian,Bus,107,22,Yes,Security Breach,Neutral,First-Time,7,2.23,Transport Delay,26,No,5,5
2024-05-03 00:34:51,21.360849,39.937858,Low,0.81,Prayer,Rainy,31,65,In Progress,High,Medium,2,Injured,31-50,Saudi,Train,10,30,No,Security Breach,Positive,Experienced,10,0.71,Medical Emergency,81,No,4,2
2024-01-24 03:22:31,21.201938,39.982516,Medium,0.46,Walking,Cloudy,38,60,In Progress,Medium,High,1,Dehydration,70+,Indonesian,Walking,99,7,No,Theft,Positive,Experienced,1,1.81,Religious Activity,37,Yes,4,3
2024-03-13 17:41:18,21.212789,39.965123,Medium,0.59,Walking,Clear,35,62,Started,Medium,Medium,36,Fainting,51-70,Other,Walking,71,13,Yes,Theft,Negative,Experienced,1,1.05,Crowd Congestion,94,No,3,2
2024-04-21 08:52:03,21.31132,39.828964,Low,0.59,Sa’i,Rainy,45,67,Started,Medium,Medium,13,Dehydration,51-70,Pakistani,Walking,85,20,No,Lost Item,Negative,First-Time,9,2.24,Crowd Congestion,120,Yes,1,4
2024-07-23 03:47:27,21.252149,39.943199,High,1.25,Tawaf,Cloudy,32,66,Started,Medium,Low,14,Injured,18-30,Egyptian,Walking,95,26,No,Security Breach,Neutral,Experienced,1,0.94,Crowd Congestion,36,Yes,2,4
2024-07-18 04:01:52,21.235779,39.896159,High,1.41,Resting,Rainy,38,68,In Progress,High,Low,52,Fainting,31-50,Pakistani,Train,33,9,Yes,Theft,Negative,Experienced,10,2.24,Medical Emergency,34,No,3,4
2024-02-23 00:08:26,21.22438,39.808186,High,1.23,Prayer,Cloudy,40,67,In Progress,Medium,Medium,9,Heatstroke,18-30,Indonesian,Walking,5,16,Yes,Theft,Positive,First-Time,9,1.97,Transport Delay,111,Yes,1,4
2024-12-06 19:49:06,21.336108,39.988225,High,0.79,Walking,Clear,38,75,In Progress,Low,Medium,42,Injured,18-30,Pakistani,Car,62,8,Yes,Theft,Negative,Experienced,3,2.2,Crowd Congestion,16,No,3,4
2024-04-04 19:01:11,21.297905,39.939657,Medium,1.06,Sa’i,Rainy,37,63,Completed,Medium,Medium,53,Normal,31-50,Indian,Bus,56,20,No,Theft,Negative,Experienced,5,1.48,Transport Delay,66,No,3,5
2024-04-28 17:54:43,21.226789,39.891807,Low,1.32,Prayer,Rainy,44,68,In Progress,High,High,49,Heatstroke,51-70,Pakistani,Train,40,30,No,Theft,Positive,First-Time,0,1.12,Medical Emergency,26,No,1,1
2024-06-22 18:22:53,21.319905,39.865339,Low,1.25,Tawaf,Cloudy,36,89,Started,Low,Medium,44,Normal,51-70,Indian,Car,18,26,No,Unruly Behavior,Positive,First-Time,2,2.36,Transport Delay,88,Yes,1,3
2024-07-05 13:26:58,21.397745,39.970769,High,0.73,Resting,Cloudy,45,76,Completed,High,High,43,Injured,18-30,Pakistani,Bus,6,14,No,Medical Emergency,Positive,First-Time,8,1.9,Medical Emergency,46,No,5,5
2024-02-22 13:43:44,21.226086,39.892956,Medium,1.22,Resting,Rainy,42,84,Started,High,Low,6,Normal,31-50,Other,Train,59,16,Yes,Lost Item,Negative,First-Time,4,1.48,Transport Delay,60,No,4,2
2024-09-21 14:28:57,21.375484,39.82924,High,1.03,Walking,Rainy,43,76,Started,Medium,High,50,Heatstroke,31-50,Indian,Walking,47,11,Yes,Security Breach,Positive,First-Time,5,1.13,Religious Activity,73,No,5,1
2024-08-07 01:17:35,21.266476,39.917635,Medium,0.42,Resting,Cloudy,44,88,In Progress,Low,High,27,Injured,70+,Pakistani,Bus,19,20,Yes,Unruly Behavior,Positive,First-Time,5,1.26,Religious Activity,74,No,5,1
2024-12-20 08:39:59,21.258916,39.956893,Low,1.39,Sa’i,Clear,43,89,Completed,High,High,16,Dehydration,31-50,Egyptian,Bus,80,10,Yes,Unruly Behavior,Neutral,First-Time,0,1.75,Medical Emergency,98,Yes,5,3
2024-03-22 12:26:12,21.281344,39.979172,Medium,0.31,Sa’i,Clear,34,66,Completed,Low,Low,25,Injured,51-70,Pakistani,Train,61,8,No,Theft,Neutral,Experienced,0,1.62,Crowd Congestion,48,Yes,1,3
2024-05-15 11:52:07,21.290553,39.904368,Low,1.25,Walking,Cloudy,34,86,In Progress,High,Medium,12,Normal,18-30,Pakistani,Walking,67,28,Yes,Unruly Behavior,Positive,First-Time,4,1.69,Religious Activity,114,Yes,5,4
2024-01-05 23:48:48,21.320093,39.943214,Medium,0.37,Sa’i,Clear,44,71,Started,Low,Low,58,Injured,31-50,Indonesian,Bus,51,30,No,Theft,Positive,Experienced,0,1.72,Transport Delay,15,Yes,4,5
2024-10-08 11:01:44,21.24713,39.867095,Low,0.67,Prayer,Clear,44,61,In Progress,Medium,Medium,40,Dehydration,51-70,Indian,Car,103,11,Yes,Lost Item,Negative,Experienced,1,2.13,Crowd Congestion,71,Yes,4,2
2024-06-02 15:31:47,21.200675,39.820976,High,0.54,Prayer,Clear,32,69,Started,High,Medium,38,Normal,70+,Other,Train,26,30,Yes,Security Breach,Neutral,Experienced,10,1.13,Religious Activity,111,No,5,3
2024-06-04 07:36:52,21.333176,39.845254,Low,1.06,Sa’i,Clear,42,80,In Progress,Medium,Low,3,Dehydration,18-30,Indian,Train,27,29,Yes,Security Breach,Positive,First-Time,9,1.83,Transport Delay,60,Yes,1,5
2024-09-28 16:29:26,21.252097,39.959022,High,0.84,Prayer,Rainy,32,61,In Progress,Medium,High,33,Dehydration,51-70,Saudi,Train,45,29,No,Theft,Positive,First-Time,3,1.97,Transport Delay,40,Yes,2,4
2024-08-29 16:41:03,21.285594,39.874926,High,1.46,Sa’i,Clear,39,81,Completed,Medium,Low,58,Dehydration,70+,Indian,Walking,2,26,Yes,Theft,Neutral,First-Time,7,0.69,Crowd Congestion,83,Yes,4,4
2024-03-25 09:44:35,21.327473,39.935414,Medium,0.56,Prayer,Rainy,33,80,Completed,Medium,Medium,51,Normal,51-70,Saudi,Bus,104,28,Yes,Unruly Behavior,Neutral,First-Time,1,0.78,Crowd Congestion,81,Yes,5,5
2024-06-16 20:04:27,21.20281,39.992508,Medium,0.96,Walking,Clear,30,80,Started,High,High,19,Dehydration,51-70,Other,Walking,58,11,Yes,Lost Item,Positive,Experienced,7,2.44,Crowd Congestion,108,No,1,3
2024-04-08 15:43:39,21.349327,39.839399,Medium,0.87,Sa’i,Clear,38,79,In Progress,High,Low,30,Heatstroke,18-30,Indian,Bus,39,27,Yes,Lost Item,Negative,First-Time,4,1.76,Transport Delay,47,Yes,5,5
2024-03-22 10:12:28,21.238824,39.912955,Medium,1.46,Walking,Rainy,40,70,Started,High,High,11,Injured,18-30,Other,Car,11,15,No,Theft,Neutral,Experienced,2,2.02,Transport Delay,39,Yes,3,4
2024-05-17 06:48:11,21.388564,39.984114,High,1.13,Tawaf,Rainy,43,65,In Progress,High,High,0,Dehydration,51-70,Pakistani,Walking,114,11,No,Security Breach,Negative,Experienced,4,1.46,Transport Delay,33,No,1,3
2024-01-30 00:28:22,21.334815,39.834533,High,0.31,Prayer,Cloudy,36,60,In Progress,High,Low,21,Fainting,18-30,Other,Bus,5,17,No,Lost Item,Neutral,Experienced,6,1.02,Transport Delay,81,No,3,5
2024-11-04 22:14:26,21.228629,39.827877,Medium,0.42,Prayer,Clear,35,77,In Progress,Low,Low,17,Normal,70+,Pakistani,Bus,116,11,Yes,Theft,Neutral,First-Time,8,1.58,Transport Delay,93,Yes,4,3
2024-04-10 10:45:19,21.396881,39.926994,Low,0.8,Walking,Cloudy,30,60,Completed,High,High,22,Fainting,51-70,Indonesian,Train,15,20,No,Medical Emergency,Negative,First-Time,4,1.44,Crowd Congestion,52,Yes,2,4
2024-12-09 06:40:05,21.232208,39.94131,Medium,0.58,Walking,Clear,34,83,Started,Medium,Low,50,Dehydration,31-50,Pakistani,Walking,92,13,Yes,Lost Item,Neutral,Experienced,5,1.14,Religious Activity,92,Yes,2,1
2024-12-08 04:04:52,21.254721,39.839499,Low,0.38,Resting,Cloudy,30,72,Started,Low,High,53,Dehydration,18-30,Pakistani,Train,69,15,Yes,Lost Item,Neutral,Experienced,0,1.99,Religious Activity,17,Yes,2,4
2024-02-25 03:52:19,21.216513,39.840448,Medium,0.27,Resting,Cloudy,35,73,Completed,High,Medium,30,Heatstroke,31-50,Pakistani,Train,63,15,No,Theft,Negative,First-Time,2,1.97,Religious Activity,61,No,2,2
2024-07-25 13:59:50,21.364945,39.902027,Low,1.0,Sa’i,Clear,40,68,Completed,Medium,Low,5,Dehydration,31-50,Pakistani,Car,21,12,Yes,Lost Item,Negative,First-Time,4,1.71,Transport Delay,74,No,4,2
2024-10-20 16:49:12,21.280696,39.974194,Low,0.59,Sa’i,Cloudy,37,85,Completed,High,High,33,Injured,31-50,Indian,Train,36,7,No,Unruly Behavior,Negative,Experienced,6,0.76,Medical Emergency,44,No,3,5
2024-09-06 13:50:02,21.23874,39.921897,High,0.27,Sa’i,Rainy,31,63,In Progress,Low,Low,9,Normal,51-70,Egyptian,Car,58,30,Yes,Medical Emergency,Neutral,Experienced,8,1.83,Religious Activity,116,Yes,1,1
2024-04-04 10:11:56,21.385492,39.831994,Low,0.94,Tawaf,Rainy,41,90,Started,High,High,54,Normal,70+,Saudi,Walking,0,15,No,Unruly Behavior,Negative,Experienced,4,1.2,Crowd Congestion,24,Yes,1,1
2024-02-13 20:47:59,21.252158,39.804445,High,0.33,Resting,Cloudy,37,88,Started,Medium,Medium,30,Normal,70+,Other,Train,109,20,No,Medical Emergency,Positive,Experienced,10,1.49,Medical Emergency,25,Yes,5,4
2024-05-07 07:13:23,21.209286,39.876541,High,0.72,Sa’i,Clear,43,70,In Progress,Low,Low,39,Dehydration,70+,Other,Bus,27,19,No,Security Breach,Positive,Experienced,1,1.04,Medical Emergency,51,Yes,5,1
2024-09-29 11:04:38,21.369601,39.971043,High,0.59,Walking,Clear,30,61,In Progress,Low,Medium,22,Dehydration,51-70,Pakistani,Train,100,21,Yes,Lost Item,Positive,Experienced,2,2.44,Religious Activity,11,No,5,4
2024-09-13 19:35:22,21.220556,39.803166,High,0.96,Sa’i,Clear,36,67,Completed,Low,Medium,2,Dehydration,51-70,Saudi,Walking,94,28,No,Theft,Negative,First-Time,2,0.59,Transport Delay,112,No,2,3
2024-09-19 12:21:49,21.299129,39.844064,High,0.33,Walking,Clear,39,66,Completed,Low,Medium,54,Fainting,31-50,Indian,Walking,18,7,No,Lost Item,Positive,First-Time,1,1.72,Transport Delay,113,No,4,3
2024-09-25 19:32:23,21.259017,39.911086,High,1.22,Walking,Rainy,32,73,Completed,Medium,Medium,1,Fainting,70+,Saudi,Train,72,26,No,Unruly Behavior,Positive,Experienced,6,1.93,Crowd Congestion,70,Yes,1,1
2024-07-12 12:50:03,21.234306,39.951797,High,0.98,Resting,Rainy,38,89,In Progress,High,Low,44,Injured,70+,Indian,Bus,87,14,No,Unruly Behavior,Positive,First-Time,0,2.14,Transport Delay,107,Yes,2,1
2024-09-24 09:58:43,21.385491,39.941008,High,1.02,Prayer,Cloudy,33,65,Started,High,Low,25,Fainting,18-30,Indonesian,Walking,79,12,Yes,Medical Emergency,Negative,First-Time,3,1.14,Transport Delay,19,No,5,3
2024-10-22 15:21:04,21.393009,39.853158,Medium,0.34,Walking,Rainy,32,77,In Progress,High,Low,48,Fainting,70+,Saudi,Bus,39,9,Yes,Medical Emergency,Negative,Experienced,5,2.12,Religious Activity,41,No,3,2
2024-01-13 21:36:49,21.213278,39.843053,High,0.24,Prayer,Clear,34,72,Started,Medium,Low,16,Dehydration,31-50,Indonesian,Walking,0,9,Yes,Medical Emergency,Neutral,First-Time,9,0.68,Transport Delay,88,No,2,2
2024-09-19 20:28:50,21.276034,39.996898,Low,0.79,Sa’i,Clear,45,88,In Progress,High,Medium,51,Injured,51-70,Saudi,Car,1,19,No,Unruly Behavior,Positive,Experienced,0,2.19,Transport Delay,100,No,3,3
2024-10-20 22:54:06,21.205133,39.980541,Low,0.36,Resting,Cloudy,30,80,Completed,Medium,Medium,29,Heatstroke,70+,Other,Walking,59,21,No,Unruly Behavior,Negative,First-Time,10,2.37,Religious Activity,32,Yes,1,5
2024-03-11 16:49:03,21.289573,39.838755,High,0.36,Resting,Clear,41,61,In Progress,Low,Medium,0,Fainting,31-50,Pakistani,Bus,48,15,Yes,Lost Item,Positive,First-Time,10,1.27,Transport Delay,107,No,1,2
2024-11-29 20:19:14,21.314645,39.941833,Medium,0.95,Prayer,Clear,45,84,Started,High,High,59,Heatstroke,18-30,Other,Car,46,13,Yes,Security Breach,Positive,Experienced,5,1.28,Crowd Congestion,80,No,4,2
2024-10-12 07:17:20,21.264365,39.841753,Low,1.38,Prayer,Rainy,34,67,Started,Medium,Medium,7,Injured,18-30,Pakistani,Train,119,22,No,Lost Item,Negative,Experienced,5,1.53,Transport Delay,75,Yes,2,4
2024-04-01 14:08:54,21.308388,39.908651,Medium,0.84,Sa’i,Cloudy,42,61,Completed,Medium,Medium,42,Fainting,31-50,Other,Train,101,23,Yes,Unruly Behavior,Positive,Experienced,0,1.48,Medical Emergency,61,Yes,4,4
2024-03-15 02:23:58,21.288194,39.863634,Low,0.28,Sa’i,Rainy,43,87,Started,Medium,Low,1,Dehydration,18-30,Other,Car,66,19,No,Theft,Neutral,Experienced,0,1.37,Crowd Congestion,55,No,1,2
2024-09-25 04:07:45,21.260955,39.956816,Medium,0.65,Sa’i,Rainy,39,89,Started,High,High,1,Normal,70+,Indian,Car,68,12,Yes,Security Breach,Positive,First-Time,6,0.58,Crowd Congestion,26,Yes,1,5
2024-12-21 03:05:35,21.222751,39.86241,Low,0.5,Prayer,Cloudy,37,62,Started,High,High,15,Normal,70+,Indian,Bus,79,15,Yes,Unruly Behavior,Neutral,Experienced,9,2.35,Crowd Congestion,85,No,4,1
2024-03-14 01:35:17,21.395364,39.857404,Low,0.93,Resting,Clear,34,70,Started,Medium,High,27,Normal,51-70,Pakistani,Train,99,25,Yes,Medical Emergency,Negative,First-Time,10,1.6,Crowd Congestion,96,No,1,1
2024-05-15 09:24:58,21.251388,39.953394,Medium,1.46,Resting,Clear,35,71,In Progress,High,Low,10,Injured,70+,Indonesian,Walking,12,29,Yes,Lost Item,Neutral,Experienced,0,1.39,Medical Emergency,105,Yes,4,1
2024-07-24 03:04:37,21.347801,39.818637,High,0.28,Prayer,Cloudy,45,81,Started,Medium,Low,32,Heatstroke,31-50,Egyptian,Walking,10,7,Yes,Medical Emergency,Positive,First-Time,4,2.12,Transport Delay,73,Yes,5,4
